customer_id,customer_name,email,phone,age,generation,postcode,postcode_area,distance_from_harrods_km,segment,customer_type,nationality,expected_annual_visits,registration_date,estimated_income,loyalty_member,preferred_contact_method,marketing_opt_in,last_campaign_response,customer_notes,clv,days_since_purchase
CUST-003479,Irene  Fisher,irene.fisher@yahoo.co.uk,+44 32 5652 9138,37,Millennial,SW3 6BQ,SW3,0.8,Regular,Local,UK,8,2025-09-26,106813.0,Standard,Email,False,Ignored,,100021.95,37.0
CUST-003480,Kyle T. Blake,kyle.blake@gmail.com,+44 73 1474 6126,36,Millennial,SW6 2AE,SW6,4.8,Regular,Local,UK,2,2024-05-17,44181.0,Gold,Email,True,Unsubscribed,,16681.649999999998,40.0
CUST-003481,Margaret P. Stanley,margaret.stanley@btinternet.com,+44 22 4912 4717,52,Gen X,SW3 4YS,SW3,0.8,Regular,Local,UK,8,2025-07-20,98190.0,,Post,False,Unsubscribed,,134713.42,46.0
CUST-003482,Susan R. Bradley,susan.bradley@gmail.com,+44 59 2087 1125,42,Millennial,SW6 5CB,SW6,4.8,Regular,Local,UK,2,2025-06-23,69362.0,Silver,SMS,True,,,15875.09,45.0
CUST-003483,Stacey  Clarke,stacey208@icloud.com,+44 56 2519 8193,22,Gen Z,SW5 5KP,SW5,3.2,Regular,Local,UK,3,2024-12-08,94728.0,Gold,Email,False,Clicked,Prefers morning appointments,14555.09,180.0
CUST-003484,Edward  Banks,edward.banks@yahoo.co.uk,+44 43 1964 8038,50,Gen X,W1 4AV,W1,2.5,Regular,Local,UK,4,2024-09-14,57387.0,Bronze,Phone,True,Opened,VIP concierge requested,58191.65,43.0
CUST-003485,Charlotte P. Mason,charlotte.mason@gmail.com,+44 23 8069 5863,60,Boomer,SW1 2XK,SW1,1.2,High Potential,Local,UK,7,2025-08-06,77300.0,Silver,Email,True,Unsubscribed,,60406.090000000004,78.0
CUST-003486,Rita R. Baker,rita.baker@icloud.com,+44 46 5038 5058,18,Gen Z,SW7 9KN,SW7,1.5,VIP,Local,UK,18,2024-03-15,76222.0,,Phone,True,,,76778.17,29.0
CUST-003487,Charlotte J. Stone,charlotte.stone@btinternet.com,+44 70 5767 3568,56,Gen X,SW5 8CA,SW5,3.2,Regular,Local,UK,3,2025-03-05,22838.0,Gold,Email,True,Opened,,62030.45,43.0
CUST-003488,Bernard J. Stokes,bernard.stokes@gmail.com,+44 21 4941 9823,39,Millennial,W11 6VC,W11,4.2,Regular,Local,UK,3,2025-04-28,76822.0,Standard,Post,True,,Referred by friend,26879.22,14.0
CUST-003489,Tracy R. Smith,tracy.smith@gmail.com,+44 29 3239 7015,42,Millennial,SW11 8EC,SW11,5.0,Regular,Local,UK,2,2024-06-07,69042.0,Bronze,,,,,13899.42,110.0
CUST-003490,Benjamin G. Summers,benjamin.summers@yahoo.co.uk,,38,Millennial,SW5 4JE,SW5,3.2,Regular,Local,UK,3,2024-09-17,60240.0,Bronze,,False,,,39131.75,81.0
CUST-003491,Lynda J. Connor,lynda.connor@hotmail.co.uk,+44 31 1154 8705,28,Millennial,SW3 3SJ,SW3,0.8,VIP,Local,UK,24,2025-11-16,118923.0,Gold,Post,False,,,438045.64,4.0
CUST-003492,Shaun N. Baker,shaun.baker@gmail.com,+44 68 3711 3044,29,Millennial,SW11 5UB,SW11,5.0,Regular,Local,UK,2,2025-08-16,36096.0,Standard,Email,True,Clicked,,19199.19,61.0
CUST-003493,George D. Jones,george.jones@yahoo.co.uk,,44,Gen X,SW5 2SV,SW5,3.2,High Potential,Local,UK,3,2024-09-22,60426.0,Gold,Post,False,Ignored,,17478.739999999998,43.0
CUST-003494,Rebecca H. Roberts,rebecca.roberts@hotmail.co.uk,+44 28 3676 7839,40,Millennial,SW10 2IZ,SW10,3.8,High Potential,Local,UK,2,2024-02-05,42944.0,Silver,SMS,False,Ignored,Prefers morning appointments,17562.629999999997,202.0
CUST-003495,Victoria Q. Henry,victoria.henry@gmail.com,+44 29 6228 4264,50,Gen X,SW3 6KV,SW3,0.8,Regular,Local,UK,8,2025-01-24,117242.0,Standard,Phone,False,Clicked,,58537.47,5.0
CUST-003496,Linda  Smith,linda.smith@gmail.com,+44 44 1654 6289,39,Millennial,SW6 5OE,SW6,4.8,Regular,Local,UK,2,2025-10-13,29452.0,Bronze,Post,False,Clicked,,0.0,180.0
CUST-003497,Lydia I. Hall,lydia.hall@yahoo.co.uk,+44 42 6478 4466,35,Millennial,SW5 5SL,SW5,3.2,High Potential,Local,UK,3,2024-05-28,64597.0,Gold,Email,True,Opened,,7404.62,94.0
CUST-003498,Catherine X. Austin,catherine.austin@gmail.com,+44 25 8464 4390,65,Boomer,SW3 8DD,SW3,0.8,At Risk,Local,UK,8,2024-04-06,105890.0,Gold,Phone,True,,,241372.02000000002,7.0
CUST-003499,Harriet  Whitehouse,harriet.whitehouse@hotmail.co.uk,+44 38 9953 9988,35,Millennial,W8 1BU,W8,2.0,Regular,Local,UK,5,2024-10-25,77132.0,Standard,,,,,54558.06,-189.0
CUST-003500,Charles  Roberts,charles.roberts@btinternet.com,+44 61 2265 6153,54,Gen X,NW3 7NG,NW3,6.5,Regular,Local,UK,3,2025-01-29,79807.0,Silver,SMS,True,Opened,,28199.64,166.0
CUST-003501,Charlotte B. Williams,charlotte.williams@yahoo.co.uk,+44 77 3351 1247,52,Gen X,SW7 6VD,SW7,1.5,Regular,Local,UK,6,2025-02-22,62340.0,Bronze,,True,Clicked,,48834.55,14.0
CUST-003502,Edward B. Hussain,edward.hussain@gmail.com,+44 31 4440 3119,52,Gen X,SW3 3WS,SW3,0.8,Regular,Local,UK,8,2024-12-14,98422.0,,SMS,False,Opened,,134366.52,76.0
CUST-003503,Margaret Z. Johnson,margaret564@btinternet.com,+44 78 9501 9385,53,Gen X,SW7 5XB,SW7,1.5,Regular,Local,UK,6,2025-06-10,84433.0,Silver,Post,True,Unsubscribed,Referred by friend,26596.269999999997,1.0
CUST-003504,Edward  West,edward.west@btinternet.com,+44 50 7623 8196,43,Gen X,SW7 6HQ,SW7,1.5,Regular,Local,UK,6,2025-05-01,98684.0,Gold,SMS,True,Unsubscribed,,125586.83,26.0
CUST-003505,Elizabeth I. Brown,elizabeth.brown@gmail.com,+44 72 1541 2445,-50,Gen X,SW3 5PU,SW3,0.8,Regular,Local,UK,8,2025-09-18,77487.0,Bronze,Phone,True,Ignored,,271595.19,67.0
CUST-003506,Shirley  Carter,shirley.carter@gmail.com,+44 43 4794 7495,37,Millennial,SW5 7IB,SW5,3.2,Regular,Local,UK,3,2024-12-12,53090.0,Gold,SMS,False,Ignored,,71189.98999999999,348.0
CUST-003507,Terence X. Metcalfe,terence.metcalfe@hotmail.co.uk,,30,Millennial,SW10 9MS,SW10,3.8,Regular,Local,UK,2,2024-10-26,55538.0,Gold,Phone,False,Ignored,,88938.3,77.0
CUST-003508,Tina J. Newton,tina.newton@yahoo.co.uk,+44 73 4770 2086,38,Millennial,SE1 6BV,SE1,5.5,Regular,Local,UK,1,2024-07-16,52229.0,Bronze,Post,,,,231512.94000000003,1.0
CUST-003509,William  Brooks,william.brooks@yahoo.co.uk,+44 53 8765 1919,56,Gen X,SW1 7TL,SW1,1.2,Regular,Local,UK,7,2025-10-06,86809.0,Silver,Email,False,Opened,,165362.57,63.0
CUST-003510,June  Morris,june.morris@hotmail.co.uk,+44 49 5446 4667,38,Millennial,SW3 6KW,SW3,0.8,VIP,Local,UK,24,2024-05-20,107784.0,Standard,,True,,,216220.50999999998,92.0
CUST-003511,Jemma Z. Ahmed,jemma.ahmed@icloud.com,+44 22 5809 8614,18,Gen Z,,SW10,3.8,At Risk,Local,UK,2,2024-03-14,32557.0,Gold,Email,False,Ignored,,78105.31,11.0
CUST-003512,Henry M. Hardy,henry.hardy@gmail.com,+44 20 8319 5143,47,Gen X,SW6 7YM,SW6,4.8,Regular,Local,UK,2,2025-04-11,74524.0,Standard,SMS,True,,,16974.050000000003,89.0
CUST-003513,Catherine P. Barton,catherine.barton@yahoo.co.uk,+44 75 6241 9394,55,Gen X,SW3 2IC,SW3,0.8,Regular,Local,UK,8,2025-10-01,81509.0,Silver,Email,True,Ignored,,90294.59,21.0
CUST-003514,Margaret U. Bailey,margaret.bailey@gmail.com,+44 54 4877 2800,58,Gen X,SW1 3CF,SW1,1.2,Regular,Local,UK,7,2025-10-19,75481.0,Silver,Email,True,Ignored,,96060.9,2.0
CUST-003515,Ann K. Kaur,ann.kaur@hotmail.co.uk,+44 51 5874 6360,40,Millennial,W8 6JT,W8,2.0,VIP,Local,UK,15,2025-05-04,88514.0,Gold,Phone,True,Ignored,,220266.46000000002,118.0
CUST-003516,Heather  Short,heather.short@gmail.com,+44 35 1035 4371,32,Millennial,SW5 3QB,SW5,3.2,Regular,Local,UK,3,2024-09-23,41634.0,,Phone,True,Unsubscribed,,24093.95,9.0
CUST-003517,George P. Barber,george.barber@btinternet.com,+44 76 9772 3012,59,Boomer,SW7 6WA,SW7,1.5,Regular,Local,UK,6,2025-07-06,65137.0,Silver,Email,True,Clicked,,30746.210000000003,44.0
CUST-003518,Edward  Morris,edward.morris@gmail.com,+44 21 3786 2544,46,Gen X,SW3 2LK,SW3,0.8,Regular,Local,UK,8,2025-02-26,105616.0,Gold,Email,True,,,56965.25,11.0
CUST-003519,Marian H. Jones,marian.jones@gmail.com,+44 34 5516 7112,40,Millennial,W1 9TM,W1,2.5,High Potential,Local,UK,4,2025-06-13,85577.0,Silver,Phone,True,Unsubscribed,,6859.64,15.0
CUST-003520,Margaret  Murray,margaret.murray@btinternet.com,+44 73 1352 8827,63,Boomer,W1 6TR,W1,2.5,At Risk,Local,UK,4,2024-05-22,84934.0,Gold,Email,False,,,39172.29,58.0
CUST-003521,Elizabeth J. Webb,elizabeth.webb@btinternet.com,+44 67 7385 5638,44,Gen X,SW7 5BJ,SW7,1.5,High Potential,Local,UK,6,2024-10-03,83204.0,Silver,,False,Opened,,35111.02,36.0
CUST-003522,Vincent O. Hewitt,vincent.hewitt@hotmail.co.uk,+44 20 3493 4568,33,Millennial,W8 7AS,W8,2.0,VIP,Local,UK,15,2024-09-06,112235.0,Standard,Phone,True,Opened,,60895.380000000005,15.0
CUST-003523,James Z. King,james.king@gmail.com,+44 29 6801 2087,37,Millennial,SW1 6DS,SW1,1.2,Regular,Local,UK,7,2025-01-17,60600.0,Gold,Post,True,Clicked,,74322.57999999999,0.0
CUST-003524,Kyle U. Brown,kyle.brown@gmail.com,+44 52 8741 3018,28,Millennial,SW1 4QW,SW1,1.2,Regular,Local,UK,7,2024-07-04,88059.0,Gold,Email,True,,VIP concierge requested,48109.7,23.0
CUST-003525,Tina G. Williams,tina.williams@gmail.com,+44 65 3241 7387,29,Millennial,SW7 1AI,SW7,1.5,At Risk,Local,UK,6,2025-08-08,84738.0,Standard,SMS,True,,,83970.43,33.0
CUST-003526,Victoria  Duncan,victoria.duncan@btinternet.com,+44 48 6111 1483,46,Gen X,SW10 5TY,SW10,3.8,Regular,Local,UK,2,2024-12-08,39942.0,Standard,SMS,False,,,12779.289999999999,95.0
CUST-003527,George F. Davies,george.davies@btinternet.com,+44 34 2750 9751,61,Boomer,W1 5TG,W1,2.5,At Risk,Local,UK,4,2025-02-01,86057.0,Gold,SMS,,Opened,,37623.59,21.0
CUST-003528,Melissa V. Anderson,melissa.anderson@yahoo.co.uk,+44 27 6690 3380,42,Millennial,SW10 5OY,SW10,3.8,High Potential,Local,UK,2,2024-07-29,67919.0,,Email,False,,,18956.6,188.0
CUST-003529,Lewis  Williams,lewis.williams@gmail.com,+44 75 7529 8791,34,Millennial,SW3 3NJ,SW3,0.8,VIP,Local,UK,24,2025-06-16,95261.0,Silver,Phone,False,Opened,,127238.59,-1.0
CUST-003530,Glen  Whitehouse,glen.whitehouse@icloud.com,+44 70 5736 4749,20,Gen Z,W11 9OM,W11,4.2,Regular,Local,UK,3,2025-09-25,75222.0,Gold,Post,True,,Referred by friend,41574.04,118.0
CUST-003531,Charlotte T. Brown,charlotte.brown@yahoo.co.uk,+44 66 5699 3488,54,Gen X,W1 2QF,W1,2.5,Regular,Local,UK,4,2025-01-18,83815.0,Silver,SMS,,Ignored,,67248.89,26.0
CUST-003532,Catherine T. Wong,catherine.wong@btinternet.com,+44 53 1855 8080,51,Gen X,E14 4YV,E14,8.2,High Potential,Local,UK,2,2025-07-06,45687.0,Bronze,Phone,True,,,17142.54,71.0
CUST-003533,Rosie L. Jarvis,rosie.jarvis@gmail.com,+44 66 2262 2136,19,Gen Z,W8 5ZC,W8,2.0,Regular,Local,UK,5,2024-07-17,96459.0,Gold,Email,False,Unsubscribed,Referred by friend,120168.98000000001,7.0
CUST-003534,Adam  Gray,adam.gray@yahoo.co.uk,+44 76 5563 8442,40,Millennial,SW7 3VI,SW7,1.5,VIP,Local,UK,18,2024-05-28,100986.0,Standard,Post,,,,70183.81999999999,104.0
CUST-003535,Charlotte P. Wheeler,charlotte.wheeler@yahoo.co.uk,+44 41 8274 7680,45,Gen X,SW3 6BG,SW3,0.8,VIP,Local,UK,24,2025-01-01,96907.0,Gold,,True,,,496735.92,23.0
CUST-003536,Charlotte R. Stokes,charlotte681@btinternet.com,+44 37 4263 4341,56,Gen X,SW1 5RK,SW1,1.2,At Risk,Local,UK,7,2025-09-12,94689.0,Silver,SMS,False,Ignored,,103960.86,13.0
CUST-003537,Alex C. Johnson,alex.johnson@gmail.com,+44 77 3121 5045,19,Gen Z,W11 4GU,W11,4.2,Regular,Local,UK,3,2025-06-21,66617.0,Gold,,True,Unsubscribed,VIP concierge requested,55703.17,12.0
CUST-003538,Charles  Jones,charles.jones@btinternet.com,+44 60 6459 9178,48,Gen X,SW1 6MY,SW1,1.2,Regular,Local,UK,7,2024-03-04,96150.0,Gold,Post,True,Ignored,Referred by friend,55540.31,2.0
CUST-003539,Anne  Williams,anne.williams@yahoo.co.uk,+44 55 8558 4590,43,Gen X,SW7 2FR,SW7,1.5,High Potential,Local,UK,6,2024-09-09,73723.0,Silver,Post,False,Opened,,49443.44,19.0
CUST-003540,Charlotte  Davies,charlotte.davies@yahoo.co.uk,+44 59 9913 4842,46,Gen X,SW7 4UQ,SW7,1.5,VIP,Local,UK,18,2025-06-20,99837.0,Silver,SMS,True,,,327845.52999999997,72.0
CUST-003541,Charles W. Ferguson,charles.ferguson@yahoo.co.uk,+44 67 9253 2111,47,Gen X,SW3 9HP,SW3,0.8,Regular,Local,UK,8,2025-02-17,122583.0,Gold,Post,False,Ignored,,79178.79,80.0
CUST-003542,Catherine E. James,catherine246@btinternet.com,,53,Gen X,W8 7XN,W8,2.0,High Potential,Local,UK,5,2025-09-10,81808.0,Standard,,True,Clicked,,40942.07,49.0
CUST-003543,Lydia L. Edwards,lydia.edwards@yahoo.co.uk,+44 69 4924 9360,41,Millennial,SW3 4TR,SW3,0.8,Regular,Local,UK,8,2024-01-10,102980.0,,SMS,True,,,42559.43,3.0
CUST-003544,Annette  Green,annette.green@icloud.com,+44 49 1349 6435,18,Gen Z,SW5 2SI,SW5,3.2,Regular,Local,UK,3,2024-08-21,84368.0,Standard,Email,True,Clicked,Prefers morning appointments,35425.03,75.0
CUST-003545,Catherine  Thompson,catherine.thompson@gmail.com,+44 35 3435 3103,55,Gen X,SW1 5IE,SW1,1.2,High Potential,Local,UK,7,2024-01-31,100786.0,Gold,SMS,True,Unsubscribed,VIP concierge requested,109828.31,52.0
CUST-003546,Brandon N. Martin,brandon.martin@hotmail.co.uk,+44 69 5141 2453,35,Millennial,SW5 6AJ,SW5,3.2,Regular,Local,UK,3,2025-10-02,78814.0,Bronze,Post,True,Clicked,,14768.29,152.0
CUST-003547,Barbara V. Cook,barbara228@yahoo.co.uk,+44 31 4475 1681,42,Millennial,SW1 5SB,SW1,1.2,High Potential,Local,UK,7,2025-02-19,80100.0,Gold,SMS,True,,,60101.97,14.0
CUST-003548,Donald P. Peters,donald.peters@gmail.com,+44 74 6281 5080,36,Millennial,SW6 3FH,SW6,4.8,At Risk,Local,UK,2,2025-05-07,65446.0,Standard,Email,True,Opened,,8333.78,296.0
CUST-003549,Christian R. Parkin,christian.parkin@gmail.com,+44 32 9650 7916,37,Millennial,SW3 3YS,SW3,0.8,VIP,Local,UK,24,2024-12-13,104443.0,Standard,,True,Opened,,503869.86,18.0
CUST-003550,Stephen N. Hunter,stephen.hunter@gmail.com,+44 20 4079 6145,20,Gen Z,SW1 3CY,SW1,1.2,Regular,Local,UK,7,2025-10-29,90549.0,Silver,Phone,True,Opened,,158347.23,68.0
CUST-003551,Henry  Davidson,henry.davidson@btinternet.com,,47,Gen X,SW3 5PY,SW3,0.8,Regular,Local,UK,8,2025-05-11,110406.0,Standard,Post,False,,,165472.62,17.0
CUST-003552,Kimberley H. Howe,kimberley.howe@hotmail.co.uk,+44 45 7053 4877,39,Millennial,SE1 7ZG,SE1,5.5,Regular,Local,UK,1,2024-12-21,26935.0,,Email,,Unsubscribed,,9214.57,95.0
CUST-003553,Elizabeth R. Taylor,elizabeth.taylor@btinternet.com,+44 77 1157 5286,52,Gen X,SW7 3DV,SW7,1.5,Regular,Local,UK,6,2025-02-17,93538.0,Bronze,Post,,,,90342.25,63.0
CUST-003554,Jacob Y. Mahmood,jacob.mahmood@hotmail.co.uk,+44 77 8253 6292,38,Millennial,W6 1MG,W6,5.2,Regular,Local,UK,1,2024-04-11,27735.0,Silver,Post,False,,,52319.28999999999,36.0
CUST-003555,Samuel  Freeman,samuel502@gmail.com,+44 33 6880 9076,39,Millennial,SW3 7IX,SW3,0.8,Regular,Local,UK,8,2025-09-22,75439.0,Standard,SMS,True,Unsubscribed,,177120.16,45.0
CUST-003556,Catherine B. Smith,catherine272@yahoo.co.uk,+44 27 8329 6770,58,Gen X,SW3 3TE,SW3,0.8,High Potential,Local,UK,8,2025-10-22,119029.0,,Post,False,,,133599.5,-74.0
CUST-003557,Alexander S. Bell,alexander.bell@hotmail.co.uk,+44 47 8018 6096,40,Millennial,NW3 9RF,NW3,6.5,Regular,Local,UK,3,2024-01-22,62456.0,Standard,Email,True,,VIP concierge requested,1383.1999999999998,129.0
CUST-003558,Annette S. Roberts,annette.roberts@gmail.com,+44 41 5862 5732,35,Millennial,SW3 8EO,SW3,0.8,Regular,Local,UK,8,2025-08-10,104660.0,Bronze,Phone,True,,,64529.3,3.0
CUST-003559,Margaret G. Chamberlain,margaret.chamberlain@btinternet.com,+44 46 1280 5669,60,Boomer,SW1 5JS,SW1,1.2,At Risk,Local,UK,7,2024-06-20,94074.0,Gold,SMS,False,,,154677.31,54.0
CUST-003560,Victoria  Walters,victoria.walters@gmail.com,+44 60 6742 3103,53,Gen X,SW1 8II,SW1,1.2,Regular,Local,UK,7,2024-11-29,103625.0,Gold,Post,True,Ignored,,77796.48999999999,7.0
CUST-003561,Victoria  Brown,victoria.brown@yahoo.co.uk,+44 79 5136 2178,55,Gen X,SW5 1XQ,SW5,3.2,Regular,Local,UK,3,2024-05-10,64615.0,Gold,SMS,False,Opened,,4481.870000000001,5.0
CUST-003562,Andrew D. Chapman,andrew.chapman@gmail.com,+44 29 4849 8419,40,Millennial,SW1 3ZH,SW1,1.2,Regular,Local,UK,7,2024-03-01,99298.0,Gold,Phone,True,Unsubscribed,,100703.26999999999,31.0
CUST-003563,George B. Ball,george.ball@btinternet.com,+44 27 1499 9589,59,Boomer,W8 3IJ,W8,2.0,Regular,Local,UK,5,2024-12-11,74320.0,Gold,SMS,False,Unsubscribed,,120641.19,32.0
CUST-003564,John K. Haynes,john.haynes@gmail.com,+44 66 5841 3382,18,Gen Z,SW10 8JJ,SW10,3.8,Regular,Local,UK,2,2024-09-30,41798.0,Bronze,SMS,True,Clicked,,94942.25,340.0
CUST-003565,Dominic H. Pearson,dominic.pearson@yahoo.co.uk,+44 33 1868 9768,30,Millennial,W1 5DG,W1,2.5,At Risk,Local,UK,4,2024-11-22,38548.0,Gold,Email,True,Ignored,,58346.51,3.0
CUST-003566,Lesley I. Bennett,lesley.bennett@yahoo.co.uk,+44 36 2816 1554,31,Millennial,SW11 8PR,SW11,5.0,Regular,Local,UK,2,2024-03-21,54926.0,Silver,SMS,False,,,17752.49,3.0
CUST-003567,Catherine E. Brady,catherine969@yahoo.co.uk,+44 24 4669 8002,51,Gen X,W8 9FN,W8,2.0,High Potential,Local,UK,5,2025-06-24,88060.0,Gold,SMS,False,,,99740.63,1.0
CUST-003568,Valerie Y. Dawson,valerie.dawson@gmail.com,+44 54 6712 6776,41,Millennial,SW7 1ZL,SW7,1.5,Regular,Local,UK,6,2025-07-22,90582.0,Bronze,Post,False,Opened,,51382.78,114.0
CUST-003569,Margaret H. Hayes,margaret.hayes@gmail.com,+44 59 3991 4993,50,Gen X,SW1 1BP,SW1,1.2,At Risk,Local,UK,7,2025-12-10,95078.0,Bronze,SMS,True,,,43427.11,11.0
CUST-003570,Kevin A. Hodgson,kevin.hodgson@hotmail.co.uk,+44 72 4973 3001,36,Millennial,SW3 8OV,SW3,0.8,High Potential,Local,UK,8,2024-05-25,106522.0,Bronze,Post,True,Unsubscribed,,82270.67,44.0
CUST-003571,Samuel  Cook,samuel.cook@gmail.com,+44 36 4339 5785,38,Millennial,W11 9AX,W11,4.2,Regular,Local,UK,3,2024-09-17,67324.0,Silver,Phone,True,Ignored,,25857.28,263.0
CUST-003572,Malcolm M. Carter,malcolm.carter@gmail.com,+44 78 9680 7387,37,Millennial,SW1 5WO,SW1,1.2,Regular,Local,UK,7,2024-11-20,83049.0,,SMS,True,Unsubscribed,,85455.55,107.0
CUST-003573,George Y. Johnson,george.johnson@btinternet.com,+44 67 8524 3037,56,Gen X,W8 4RK,W8,2.0,Regular,Local,UK,5,2024-02-08,86508.0,,,False,Ignored,,21469.29,42.0
CUST-003574,Helen S. Brennan,helen.brennan@gmail.com,+44 22 3485 1208,38,Millennial,W8 7RW,W8,2.0,High Potential,Local,UK,5,2025-06-18,80231.0,Standard,SMS,False,Ignored,,64296.82,42.0
CUST-003575,Victoria  Williams,victoria.williams@yahoo.co.uk,+44 30 4799 7500,51,Gen X,W1 8DF,W1,2.5,Regular,Local,UK,4,2024-01-06,67606.0,Standard,Phone,False,,,54196.020000000004,81.0
CUST-003576,Henry X. Campbell,henry.campbell@gmail.com,+44 78 1499 7486,44,Gen X,N1 5FH,N1,6.8,Regular,Local,UK,2,2025-11-07,28696.0,Silver,Email,True,,,11964.33,382.0
CUST-003577,Catherine X. Sanderson,catherine.sanderson@btinternet.com,+44 29 5233 9993,44,Gen X,N1 9UH,N1,6.8,Regular,Local,UK,2,2025-08-20,64048.0,,SMS,True,Opened,,27117.850000000002,99.0
CUST-003578,Janice Z. White,janice.white@yahoo.co.uk,+44 74 2772 5329,39,Millennial,N1 3JS,N1,6.8,High Potential,Local,UK,2,2024-03-24,51064.0,Silver,Email,False,Ignored,,2130.76,42.0
CUST-003579,Elizabeth  Martin,elizabeth.martin@btinternet.com,+44 34 7844 9921,48,Gen X,SW3 1WZ,SW3,0.8,VIP,Local,UK,24,2024-12-08,124523.0,Silver,Post,False,Clicked,,122728.17,23.0
CUST-003580,Henry  Taylor,henry.taylor@gmail.com,,590,Boomer,SW3 9CA,SW3,0.8,Regular,Local,UK,8,2024-01-22,96021.0,Gold,Post,True,,,110096.99,0.0
CUST-003581,Joshua  Wright,joshua.wright@icloud.com,+44 44 5745 6789,22,Gen Z,NW3 2NZ,NW3,6.5,Regular,Local,UK,3,2025-03-24,71436.0,Silver,Phone,False,Ignored,,50922.18,56.0
CUST-003582,Lynda N. Brown,lynda.brown@icloud.com,+44 56 7708 5321,21,Gen Z,SW3 4OL,SW3,0.8,Regular,Local,UK,8,2024-06-28,71127.0,,Email,False,Clicked,,164708.96,0.0
CUST-003583,Henry T. Little,henry.little@yahoo.co.uk,,59,Boomer,SW3 3KZ,SW3,0.8,VIP,Local,UK,24,2025-02-13,128033.0,,SMS,False,,,341120.22000000003,38.0
CUST-003584,Elizabeth Q. Thompson,elizabeth.thompson@gmail.com,+44 28 9500 1316,61,Boomer,SW3 8ZK,SW3,0.8,At Risk,Local,UK,8,2024-03-16,83369.0,Standard,,True,Unsubscribed,,91999.51000000001,96.0
CUST-003585,Victoria Z. Hughes,victoria.hughes@gmail.com,+44 55 1358 1742,44,Gen X,SW7 3DC,SW7,1.5,VIP,Local,UK,18,2025-07-25,72221.0,Bronze,Email,False,,Anniversary reminder set,73704.14,177.0
CUST-003586,John  Carter,john.carter@gmail.com,+44 36 5306 8185,29,Millennial,NW3 5FD,NW3,6.5,VIP,Local,UK,8,2024-03-05,64482.0,Gold,SMS,True,,,12754.97,328.0
CUST-003587,Charles Z. Watson,charles.watson@yahoo.co.uk,+44 32 6361 7146,33,Millennial,W11 6KI,W11,4.2,Regular,Local,UK,3,2024-08-28,78251.0,Bronze,,False,Unsubscribed,,19770.7,118.0
CUST-003588,Catherine G. Mitchell,catherine.mitchell@gmail.com,+44 50 7297 8443,55,Gen X,W8 9CZ,W8,2.0,Regular,Local,UK,5,2025-12-05,65507.0,Standard,Post,True,Ignored,,87842.41,2.0
CUST-003589,James L. Green,james.green@btinternet.com,+44 39 9613 8798,64,Boomer,SW1 4HC,SW1,1.2,Regular,Local,UK,7,2025-06-01,77197.0,Standard,Email,False,Clicked,,96076.26999999999,3.0
CUST-003590,Edward  Franklin,edward.franklin@gmail.com,+44 71 1827 6991,54,Gen X,N1 2MM,N1,6.8,Regular,Local,UK,2,2024-12-20,51691.0,Bronze,Post,True,Opened,,13019.84,66.0
CUST-003591,George  Steele,george.steele@btinternet.com,+44 72 1265 8148,60,Boomer,W1 9TT,W1,2.5,High Potential,Local,UK,4,2025-11-17,72447.0,Standard,,True,Clicked,,125166.1,33.0
CUST-003592,Lynne N. Reynolds,lynne.reynolds@yahoo.co.uk,+44 65 2001 6339,30,Millennial,SW1 2HO,SW1,1.2,Regular,Local,UK,7,2024-07-17,100965.0,Gold,Phone,True,,,114824.81,39.0
CUST-003593,Jemma I. Naylor,jemma.naylor@hotmail.co.uk,+44 25 8808 4506,41,Millennial,SW3 5LY,SW3,0.8,High Potential,Local,UK,8,2024-07-01,85887.0,Gold,Email,True,Opened,,205144.31,9.0
CUST-003594,Carly F. Reynolds,carly.reynolds@yahoo.co.uk,+44 55 3100 8376,42,Millennial,W8 2HY,W8,2.0,High Potential,Local,UK,5,2024-11-23,73903.0,Bronze,Email,False,Opened,,22954.1,240.0
CUST-003595,Teresa E. Pollard,teresa.pollard@gmail.com,+44 66 7957 7167,25,Gen Z,W1 7LH,W1,2.5,Regular,Local,UK,4,2025-05-28,79913.0,Gold,SMS,False,Opened,VIP concierge requested,29138.82,11.0
CUST-003596,Elliot E. Briggs,elliot844@gmail.com,,42,Millennial,SW7 4IC,SW7,1.5,VIP,Local,UK,18,2024-03-08,78021.0,Standard,,True,,,419308.76999999996,-1.0
CUST-003597,Victoria M. Elliott,victoria.elliott@btinternet.com,,43,Gen X,SE1 4VB,SE1,5.5,At Risk,Local,UK,1,2025-12-05,48510.0,Bronze,Post,False,Clicked,,17332.31,198.0
CUST-003598,Rosemary O. Davison,rosemary.davison@hotmail.co.uk,+44 21 7267 8487,31,Millennial,W1 9UQ,W1,2.5,High Potential,Local,UK,4,2024-04-17,87438.0,Silver,Phone,True,Opened,,23124.91,119.0
CUST-003599,Diane S. Matthews,diane.matthews@gmail.com,+44 34 6495 4677,26,Gen Z,SW7 2GA,SW7,1.5,Regular,Local,UK,6,2025-06-24,75968.0,Silver,SMS,True,,,14290.22,27.0
CUST-003600,Rachael  Akhtar,rachael.akhtar@hotmail.co.uk,+44 71 2021 5044,28,Millennial,SW1 7UE,SW1,1.2,Regular,Local,UK,7,2024-10-17,85095.0,Gold,SMS,True,Opened,,93187.79999999999,104.0
